Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Age,Location,Reporting Type,Sex,Type of skill,Units,2013,2014,2015,2016,2017,2018,2019,2020,ISO3,latest_value,latest_value_year
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,BOTHSEX,COPA,PERCENT,,59.001,50.70829,52.58374,,,52.1375,,HUN,52.1375,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,BOTHSEX,EMAIL,PERCENT,68.9473,,,,,,,,HUN,68.9473,2013
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,BOTHSEX,EPRS,PERCENT,,17.1191,25.78711,26.19011,27.17608,,27.26012,,HUN,27.26012,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,BOTHSEX,INST,PERCENT,,43.3773,,,,,,,HUN,43.3773,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,BOTHSEX,PCPR,PERCENT,,6.5156,3.19048,3.43037,4.02761,,4.08608,,HUN,4.08608,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,BOTHSEX,SOFT,PERCENT,,,32.26705,35.46335,35.90824,,36.44505,,HUN,36.44505,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,BOTHSEX,TRAF,PERCENT,,49.651,54.30073,54.60528,51.87345,,46.28216,,HUN,46.28216,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,FEMALE,ARSP,PERCENT,,31.9687,36.38541,35.3337,,,,,HUN,35.3337,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,FEMALE,CMFL,PERCENT,,62.81779,52.20464,52.73431,49.65243,,,,HUN,49.65243,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,FEMALE,COPA,PERCENT,,56.85609,49.67976,50.63902,,,48.19221,,HUN,48.19221,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,FEMALE,EMAIL,PERCENT,67.953,,,,,,,,HUN,67.953,2013
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,FEMALE,EPRS,PERCENT,,14.83141,23.94662,24.19259,25.65403,,25.82278,,HUN,25.82278,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,FEMALE,INST,PERCENT,,35.70259,,,,,,,HUN,35.70259,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,FEMALE,PCPR,PERCENT,,3.60769,1.47824,1.16149,1.48347,,1.16526,,HUN,1.16526,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,FEMALE,SOFT,PERCENT,,,24.70317,27.76832,29.02355,,29.19267,,HUN,29.19267,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,FEMALE,TRAF,PERCENT,,44.87479,51.45165,52.21925,47.67161,,41.63924,,HUN,41.63924,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,MALE,ARSP,PERCENT,,35.75801,40.2728,38.72904,,,,,HUN,38.72904,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,MALE,CMFL,PERCENT,,67.73009,61.97083,62.44536,58.01556,,,,HUN,58.01556,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,MALE,COPA,PERCENT,,61.30811,51.82009,54.68021,,,56.3154,,HUN,56.3154,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,MALE,EMAIL,PERCENT,70.01949,,,,,,,,HUN,70.01949,2013
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,MALE,EPRS,PERCENT,,19.57999,27.77986,28.34481,28.80035,,28.78221,,HUN,28.78221,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,MALE,INST,PERCENT,,51.63261,,,,,,,HUN,51.63261,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,MALE,PCPR,PERCENT,,9.64351,5.25167,6.09612,6.74261,,7.17911,,HUN,7.17911,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,MALE,SOFT,PERCENT,,,40.46068,43.76713,43.25527,,44.12504,,HUN,44.12504,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",348,Hungary,,,G,MALE,TRAF,PERCENT,,54.7886,60.16885,60.63156,56.35748,,51.19884,,HUN,51.19884,2019
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,BOTHSEX,ARSP,PERCENT,,69.10357,,,71.26471,,,,ISL,71.26471,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,BOTHSEX,CMFL,PERCENT,,72.87605,,,71.2134,,,,ISL,71.2134,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,BOTHSEX,COPA,PERCENT,,80.17171,,,82.25213,,,,ISL,82.25213,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,BOTHSEX,EMAIL,PERCENT,84.25886,,,,,,,,ISL,84.25886,2013
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,BOTHSEX,EPRS,PERCENT,,58.21164,,,54.05893,,,,ISL,54.05893,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,BOTHSEX,INST,PERCENT,,66.16375,,,,,,,ISL,66.16375,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,BOTHSEX,PCPR,PERCENT,,18.28196,,,12.88455,,,,ISL,12.88455,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,BOTHSEX,SOFT,PERCENT,,,,,70.07553,,,,ISL,70.07553,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,BOTHSEX,TRAF,PERCENT,,73.6323,,,72.59707,,,,ISL,72.59707,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,FEMALE,ARSP,PERCENT,,69.12076,,,69.20868,,,,ISL,69.20868,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,FEMALE,CMFL,PERCENT,,69.83751,,,68.98801,,,,ISL,68.98801,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,FEMALE,COPA,PERCENT,,82.38652,,,82.62644,,,,ISL,82.62644,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,FEMALE,EMAIL,PERCENT,82.46136,,,,,,,,ISL,82.46136,2013
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,FEMALE,EPRS,PERCENT,,59.34514,,,54.88553,,,,ISL,54.88553,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,FEMALE,INST,PERCENT,,53.2005,,,,,,,ISL,53.2005,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,FEMALE,PCPR,PERCENT,,12.25304,,,6.98188,,,,ISL,6.98188,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,FEMALE,SOFT,PERCENT,,,,,66.7148,,,,ISL,66.7148,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,FEMALE,TRAF,PERCENT,,69.17979,,,69.81795,,,,ISL,69.81795,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,MALE,ARSP,PERCENT,,69.0867,,,73.26072,,,,ISL,73.26072,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,MALE,CMFL,PERCENT,,75.85705,,,73.36449,,,,ISL,73.36449,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,MALE,COPA,PERCENT,,77.99801,,,81.89918,,,,ISL,81.89918,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,MALE,EMAIL,PERCENT,86.03797,,,,,,,,ISL,86.03797,2013
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,MALE,EPRS,PERCENT,,57.09878,,,53.2757,,,,ISL,53.2757,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,MALE,INST,PERCENT,,78.88484,,,,,,,ISL,78.88484,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,MALE,PCPR,PERCENT,,24.19838,,,18.57206,,,,ISL,18.57206,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,MALE,SOFT,PERCENT,,,,,73.32236,,,,ISL,73.32236,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",352,Iceland,,,G,MALE,TRAF,PERCENT,,78.00215,,,75.2838,,,,ISL,75.2838,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",360,Indonesia,,,G,BOTHSEX,ARSP,PERCENT,,,7.73889,25.03626,25.18982,,,,IDN,25.18982,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",360,Indonesia,,,G,BOTHSEX,CMFL,PERCENT,,,42.05702,59.33283,59.55825,,,,IDN,59.55825,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",360,Indonesia,,,G,BOTHSEX,COPA,PERCENT,,,42.05702,59.33283,59.55825,,,,IDN,59.55825,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",360,Indonesia,,,G,BOTHSEX,EMAIL,PERCENT,,,6.13393,24.12228,26.19061,,,,IDN,26.19061,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",360,Indonesia,,,G,BOTHSEX,EPRS,PERCENT,,,7.73889,30.04352,30.22778,,,,IDN,30.22778,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",360,Indonesia,,,G,BOTHSEX,INST,PERCENT,,,18.10152,20.02901,20.15185,,,,IDN,20.15185,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",360,Indonesia,,,G,BOTHSEX,PCPR,PERCENT,,,,3.50508,3.52657,,,,IDN,3.52657,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",360,Indonesia,,,G,BOTHSEX,SOFT,PERCENT,,,9.95004,21.84325,25.51943,,,,IDN,25.51943,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",360,Indonesia,,,G,BOTHSEX,TRAF,PERCENT,,,48.19095,48.24455,50.68711,,,,IDN,50.68711,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,BOTHSEX,ARSP,PERCENT,3.18882,,2.20959,,7.01367,,,,IRN,7.01367,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,BOTHSEX,CMFL,PERCENT,21.54671,,29.57949,,29.96387,,,,IRN,29.96387,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,BOTHSEX,COPA,PERCENT,13.14199,,18.09507,,21.187,,,,IRN,21.187,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,BOTHSEX,EMAIL,PERCENT,9.28046,,19.77841,,11.23048,,,,IRN,11.23048,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,BOTHSEX,EPRS,PERCENT,6.1909,,6.80202,,9.14248,,,,IRN,9.14248,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,BOTHSEX,INST,PERCENT,5.24909,,5.53325,,7.02204,,,,IRN,7.02204,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,BOTHSEX,PCPR,PERCENT,1.31464,,1.17915,,1.28149,,,,IRN,1.28149,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,BOTHSEX,SOFT,PERCENT,10.58756,,11.63472,,8.70205,,,,IRN,8.70205,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,BOTHSEX,TRAF,PERCENT,8.12707,,13.47059,,19.95471,,,,IRN,19.95471,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,FEMALE,ARSP,PERCENT,2.56801,,1.53845,,5.85663,,,,IRN,5.85663,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,FEMALE,CMFL,PERCENT,19.15488,,28.2841,,26.36261,,,,IRN,26.36261,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,FEMALE,COPA,PERCENT,11.44843,,17.97625,,18.666,,,,IRN,18.666,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,FEMALE,EMAIL,PERCENT,7.97079,,18.48931,,9.63881,,,,IRN,9.63881,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,FEMALE,EPRS,PERCENT,5.40939,,5.94278,,8.20906,,,,IRN,8.20906,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,FEMALE,INST,PERCENT,3.89838,,4.28681,,5.69134,,,,IRN,5.69134,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,FEMALE,PCPR,PERCENT,1.08234,,0.89734,,0.97802,,,,IRN,0.97802,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,FEMALE,SOFT,PERCENT,8.67056,,9.56399,,7.5084,,,,IRN,7.5084,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,FEMALE,TRAF,PERCENT,6.86383,,13.4433,,17.29185,,,,IRN,17.29185,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,MALE,ARSP,PERCENT,3.75954,,2.86533,,8.14464,,,,IRN,8.14464,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,MALE,CMFL,PERCENT,23.78753,,30.84518,,33.50018,,,,IRN,33.50018,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,MALE,COPA,PERCENT,14.73298,,18.21116,,23.66806,,,,IRN,23.66806,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,MALE,EMAIL,PERCENT,10.50459,,21.03795,,12.78628,,,,IRN,12.78628,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,MALE,EPRS,PERCENT,6.90793,,7.64156,,10.05488,,,,IRN,10.05488,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,MALE,INST,PERCENT,6.5261,,6.75112,,8.32666,,,,IRN,8.32666,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,MALE,PCPR,PERCENT,1.53155,,1.45449,,1.57813,,,,IRN,1.57813,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,MALE,SOFT,PERCENT,12.37856,,13.65798,,9.86882,,,,IRN,9.86882,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",364,Iran (Islamic Republic of),,,G,MALE,TRAF,PERCENT,9.3113,,13.49726,,22.55757,,,,IRN,22.55757,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",368,Iraq,,,G,BOTHSEX,ARSP,PERCENT,,6.8,,,,,,,IRQ,6.8,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",368,Iraq,,,G,BOTHSEX,CMFL,PERCENT,,48.86,,,,,,,IRQ,48.86,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",368,Iraq,,,G,BOTHSEX,COPA,PERCENT,,24.7,,,,,,,IRQ,24.7,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",368,Iraq,,,G,BOTHSEX,EMAIL,PERCENT,,37.6,,,,,,,IRQ,37.6,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",368,Iraq,,,G,BOTHSEX,EPRS,PERCENT,,7.2,,,,,,,IRQ,7.2,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",368,Iraq,,,G,BOTHSEX,INST,PERCENT,,8.3,,,,,,,IRQ,8.3,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",368,Iraq,,,G,BOTHSEX,PCPR,PERCENT,,4.7,,,,,,,IRQ,4.7,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",368,Iraq,,,G,BOTHSEX,SOFT,PERCENT,,23,,,,,,,IRQ,23,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",368,Iraq,,,G,BOTHSEX,TRAF,PERCENT,,6.9,,,,,,,IRQ,6.9,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,BOTHSEX,ARSP,PERCENT,,40.00009,28.04899,,41.70002,36,36.00017,36,IRL,36,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,BOTHSEX,CMFL,PERCENT,,55.76277,40.62144,,50.5,52.89189,,,IRL,52.89189,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,BOTHSEX,COPA,PERCENT,,54.17618,41.6976,,55.30001,52.99986,52.00006,52.9997,IRL,52.9997,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,BOTHSEX,EMAIL,PERCENT,63.80871,,,,,84.00028,84.00011,85.99995,IRL,85.99995,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,BOTHSEX,EPRS,PERCENT,,24.34894,28.70637,,39.70002,38.99958,39,38.99992,IRL,38.99992,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,BOTHSEX,INST,PERCENT,,36.63468,,,,32.99986,32.99912,32.99997,IRL,32.99997,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,BOTHSEX,PCPR,PERCENT,,7.96471,3.71013,,5.80001,6.00028,7.00006,6.99975,IRL,6.99975,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,BOTHSEX,SOFT,PERCENT,,,36.33423,,52.70002,57.00014,56.7471,57.00003,IRL,57.00003,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,BOTHSEX,TRAF,PERCENT,,41.1984,35.62885,,50.5,46,44.00011,45.99995,IRL,45.99995,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,FEMALE,ARSP,PERCENT,,39.6778,26.01829,,,,,,IRL,26.01829,2015
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,FEMALE,CMFL,PERCENT,,57.72103,40.3464,,,,,,IRL,40.3464,2015
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,FEMALE,COPA,PERCENT,,56.72371,41.4144,,,,,,IRL,41.4144,2015
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,FEMALE,EMAIL,PERCENT,63.72519,,,,,,,,IRL,63.72519,2013
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,FEMALE,EPRS,PERCENT,,23.04188,27.78031,,,,,,IRL,27.78031,2015
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,FEMALE,INST,PERCENT,,33.07342,,,,,,,IRL,33.07342,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,FEMALE,PCPR,PERCENT,,4.60193,1.76678,,,,,,IRL,1.76678,2015
